,time.sampled,elapsed.time.hrs,std.ref
stn6-d3-bulk-ara-1-t4,5/18/15 15:18,428.6166667,stdbins-gpc3-102215
stn6-d3-bulk-ara-1-t5,5/30/15 18:29,719.8,stdbins-gpc3-102215
stn6-d3-bulk-ara-1-t6,7/8/15 11:05,1648.4,stdbins-gpc3-102215
stn6-d3-bulk-ara-2-t0,4/30/15 18:41,0,stdbins-gpc3-102215
stn6-d3-bulk-ara-2-t1,5/2/15 11:40,40.98333333,stdbins-gpc3-102215
stn6-d3-bulk-ara-2-t2,5/5/15 15:55,117.2333333,stdbins-gpc3-102215
stn6-d3-bulk-ara-2-t3,5/11/15 12:38,257.95,stdbins-gpc3-102215
stn6-d3-bulk-ara-2-t4,5/18/15 15:18,428.6166667,stdbins-gpc3-102215
stn6-d3-bulk-ara-2-t5,5/30/15 18:29,719.8,stdbins-gpc3-102215
stn6-d3-bulk-ara-2-t6,7/8/15 11:05,1648.4,stdbins-gpc3-102215
stn6-d3-bulk-ara-3-t0,4/30/15 18:41,0,stdbins-gpc3-102215
stn6-d3-bulk-ara-3-t1,5/2/15 11:40,40.98333333,stdbins-gpc3-102215
stn6-d3-bulk-ara-3-t2,5/5/15 15:55,117.2333333,stdbins-gpc3-102215
stn6-d3-bulk-ara-3-t3,5/11/15 12:38,257.95,stdbins-gpc3-102215
stn6-d3-bulk-ara-3-t4,5/18/15 15:18,428.6166667,stdbins-gpc3-102215
stn6-d3-bulk-ara-3-t5,5/30/15 18:29,719.8,stdbins-gpc3-102215
stn6-d3-bulk-ara-3-t6,7/8/15 11:05,1648.4,stdbins-gpc3-102215
stn6-d3-bulk-ara-x-t0,4/30/15 18:41,0,stdbins-gpc3-102215
stn6-d3-bulk-ara-x-t1,5/2/15 11:40,40.98333333,stdbins-gpc3-102215
stn6-d3-bulk-ara-x-t2,5/5/15 15:55,117.2333333,stdbins-gpc3-102215
stn6-d3-bulk-ara-x-t3,5/11/15 12:38,257.95,stdbins-gpc3-102215
stn6-d3-bulk-ara-x-t4,5/18/15 15:18,428.6166667,stdbins-gpc3-102215
stn6-d3-bulk-ara-x-t5,5/30/15 18:29,719.8,stdbins-gpc3-102215
stn6-d3-bulk-ara-x-t6,7/8/15 11:05,1648.4,stdbins-gpc3-102215
stn6-d3-bulk-chon-1-t0,4/30/15 18:41,0,stdbins-gpc3-102215
stn6-d3-bulk-chon-1-t1,5/2/15 11:40,40.98333333,stdbins-gpc3-102215
stn6-d3-bulk-chon-1-t2,5/5/15 15:55,117.2333333,stdbins-gpc3-102215
stn6-d3-bulk-chon-1-t3,5/11/15 12:38,257.95,stdbins-gpc3-102215
stn6-d3-bulk-chon-1-t4,5/18/15 15:18,428.6166667,stdbins-gpc3-102215
stn6-d3-bulk-chon-1-t5,5/30/15 18:29,719.8,stdbins-gpc3-102215
stn6-d3-bulk-chon-1-t6,7/8/15 11:05,1648.4,stdbins-gpc3-102215
stn6-d3-bulk-chon-2-t0,4/30/15 18:41,0,stdbins-gpc3-102215
stn6-d3-bulk-chon-2-t1,5/2/15 11:40,40.98333333,stdbins-gpc3-102215
stn6-d3-bulk-chon-2-t2,5/5/15 15:55,117.2333333,stdbins-gpc3-102215
stn6-d3-bulk-chon-2-t3,5/11/15 12:38,257.95,stdbins-gpc3-102215
stn6-d3-bulk-chon-2-t4,5/18/15 15:18,428.6166667,stdbins-gpc3-102215
stn6-d3-bulk-chon-2-t5,5/30/15 18:29,719.8,stdbins-gpc3-102215
stn6-d3-bulk-chon-2-t6,7/8/15 11:05,1648.4,stdbins-gpc3-102215
stn6-d3-bulk-chon-3-t0,4/30/15 18:41,0,stdbins-gpc3-102215
stn6-d3-bulk-chon-3-t1,5/2/15 11:40,40.98333333,stdbins-gpc3-102215
stn6-d3-bulk-chon-3-t2,5/5/15 15:55,117.2333333,stdbins-gpc3-102215
stn6-d3-bulk-chon-3-t3,5/11/15 12:38,257.95,stdbins-gpc3-102215
stn6-d3-bulk-chon-3-t4,5/18/15 15:18,428.6166667,stdbins-gpc3-102215
stn6-d3-bulk-chon-3-t5,5/30/15 18:29,719.8,stdbins-gpc3-102215
stn6-d3-bulk-chon-3-t6,7/8/15 11:05,1648.4,stdbins-gpc3-102215
stn6-d3-bulk-chon-x-t0,4/30/15 18:41,0,stdbins-gpc3-102215
stn6-d3-bulk-chon-x-t1,5/2/15 11:40,40.98333333,stdbins-gpc3-102215
stn6-d3-bulk-chon-x-t2,5/5/15 15:55,117.2333333,stdbins-gpc3-102215
stn6-d3-bulk-chon-x-t3,5/11/15 12:38,257.95,stdbins-gpc3-102215
stn6-d3-bulk-chon-x-t4,5/18/15 15:18,428.6166667,stdbins-gpc3-102215
stn6-d3-bulk-chon-x-t5,5/30/15 18:29,719.8,stdbins-gpc3-102215
stn6-d3-bulk-chon-x-t6,7/8/15 11:05,1648.4,stdbins-gpc3-102215
stn6-d3-bulk-fuc-1-t0,4/30/15 18:41,0,stdbins-gpc2-101315
stn6-d3-bulk-fuc-1-t1,5/2/15 11:40,40.98333333,stdbins-gpc2-101315
stn6-d3-bulk-fuc-1-t2,5/5/15 15:55,117.2333333,stdbins-gpc2-101315
stn6-d3-bulk-fuc-1-t3,5/11/15 12:38,257.95,stdbins-gpc2-101315
stn6-d3-bulk-fuc-1-t4,5/18/15 15:18,428.6166667,stdbins-gpc2-101315
stn6-d3-bulk-fuc-1-t5,5/30/15 18:29,719.8,stdbins-gpc2-101315
stn6-d3-bulk-fuc-1-t6,7/8/15 11:05,1648.4,stdbins-gpc2-101315
stn6-d3-bulk-fuc-2-t0,4/30/15 18:41,0,stdbins-gpc2-101315
stn6-d3-bulk-fuc-2-t1,5/2/15 11:40,40.98333333,stdbins-gpc2-101315
stn6-d3-bulk-fuc-2-t2,5/5/15 15:55,117.2333333,stdbins-gpc2-101315
stn6-d3-bulk-fuc-2-t3,5/11/15 12:38,257.95,stdbins-gpc2-101315
stn6-d3-bulk-fuc-2-t4,5/18/15 15:18,428.6166667,stdbins-gpc2-101315
stn6-d3-bulk-fuc-2-t5,5/30/15 18:29,719.8,stdbins-gpc2-101315
stn6-d3-bulk-fuc-2-t6,7/8/15 11:05,1648.4,stdbins-gpc2-101315
stn6-d3-bulk-fuc-3-t0,4/30/15 18:41,0,stdbins-gpc2-101315
stn6-d3-bulk-fuc-3-t1,5/2/15 11:40,40.98333333,stdbins-gpc2-101315
stn6-d3-bulk-fuc-3-t2,5/5/15 15:55,117.2333333,stdbins-gpc2-101315
stn6-d3-bulk-fuc-3-t3,5/11/15 12:38,257.95,stdbins-gpc2-101315
stn6-d3-bulk-fuc-3-t4,5/18/15 15:18,428.6166667,stdbins-gpc2-101315
stn6-d3-bulk-fuc-3-t5,5/30/15 18:29,719.8,stdbins-gpc2-101315
stn6-d3-bulk-fuc-3-t6,7/8/15 11:05,1648.4,stdbins-gpc2-101315
stn6-d3-bulk-fuc-x-t0,4/30/15 18:41,0,stdbins-gpc2-101315
stn6-d3-bulk-fuc-x-t1,5/2/15 11:40,40.98333333,stdbins-gpc2-101315
stn6-d3-bulk-fuc-x-t2,5/5/15 15:55,117.2333333,stdbins-gpc2-101315
stn6-d3-bulk-fuc-x-t3,5/11/15 12:38,257.95,stdbins-gpc2-101315
stn6-d3-bulk-fuc-x-t4,5/18/15 15:18,428.6166667,stdbins-gpc2-101315
stn6-d3-bulk-fuc-x-t5,5/30/15 18:29,719.8,stdbins-gpc2-101315
stn6-d3-bulk-fuc-x-t6,7/8/15 11:05,1648.4,stdbins-gpc2-101315
stn6-d3-bulk-lam-1-t0,4/30/15 18:41,0,stdbins-gpc1-101315
stn6-d3-bulk-lam-1-t1,5/2/15 11:40,40.98333333,stdbins-gpc1-101315
stn6-d3-bulk-lam-1-t2,5/5/15 15:55,117.2333333,stdbins-gpc1-101315
stn6-d3-bulk-lam-1-t3,5/11/15 12:38,257.95,stdbins-gpc1-101315
stn6-d3-bulk-lam-1-t4,5/18/15 15:18,428.6166667,stdbins-gpc1-101315
stn6-d3-bulk-lam-1-t5,5/30/15 18:29,719.8,stdbins-gpc1-101315
stn6-d3-bulk-lam-1-t6,7/8/15 11:05,1648.4,stdbins-gpc1-101315
stn6-d3-bulk-lam-2-t0,4/30/15 18:41,0,stdbins-gpc1-101315
stn6-d3-bulk-lam-2-t1,5/2/15 11:40,40.98333333,stdbins-gpc1-101315
stn6-d3-bulk-lam-2-t2,5/5/15 15:55,117.2333333,stdbins-gpc1-101315
stn6-d3-bulk-lam-2-t3,5/11/15 12:38,257.95,stdbins-gpc1-101315
stn6-d3-bulk-lam-2-t4,5/18/15 15:18,428.6166667,stdbins-gpc1-101315
stn6-d3-bulk-lam-2-t5,5/30/15 18:29,719.8,stdbins-gpc1-101315
stn6-d3-bulk-lam-2-t6,7/8/15 11:05,1648.4,stdbins-gpc1-101315
stn6-d3-bulk-lam-3-t0,4/30/15 18:41,0,stdbins-gpc1-101315
stn6-d3-bulk-lam-3-t1,5/2/15 11:40,40.98333333,stdbins-gpc1-101315
stn6-d3-bulk-lam-3-t2,5/5/15 15:55,117.2333333,stdbins-gpc1-101315
stn6-d3-bulk-lam-3-t3,5/11/15 12:38,257.95,stdbins-gpc1-101315
stn6-d3-bulk-lam-3-t4,5/18/15 15:18,428.6166667,stdbins-gpc1-101315
stn6-d3-bulk-lam-3-t5,5/30/15 18:29,719.8,stdbins-gpc1-101315
stn6-d3-bulk-lam-3-t6,7/8/15 11:05,1648.4,stdbins-gpc1-101315
stn6-d3-bulk-lam-x-t0,4/30/15 18:41,0,stdbins-gpc1-101315
stn6-d3-bulk-lam-x-t1,5/2/15 11:40,40.98333333,stdbins-gpc1-101315
stn6-d3-bulk-lam-x-t2,5/5/15 15:55,117.2333333,stdbins-gpc1-101315
stn6-d3-bulk-lam-x-t3,5/11/15 12:38,257.95,stdbins-gpc1-101315
stn6-d3-bulk-lam-x-t4,5/18/15 15:18,428.6166667,stdbins-gpc1-101315
stn6-d3-bulk-lam-x-t5,5/30/15 18:29,719.8,stdbins-gpc1-101315
stn6-d3-bulk-lam-x-t6,7/8/15 11:05,1648.4,stdbins-gpc1-101315
stn6-d3-bulk-pul-1-t0,4/30/15 18:41,0,stdbins-gpc1-101315
stn6-d3-bulk-pul-1-t1,5/2/15 11:40,40.98333333,stdbins-gpc1-101315
stn6-d3-bulk-pul-1-t2,5/5/15 15:55,117.2333333,stdbins-gpc1-101315
stn6-d3-bulk-pul-1-t3,5/11/15 12:38,257.95,stdbins-gpc1-101315
stn6-d3-bulk-pul-1-t4,5/18/15 15:18,428.6166667,stdbins-gpc1-101315
stn6-d3-bulk-pul-1-t5,5/30/15 18:29,719.8,stdbins-gpc1-101315
stn6-d3-bulk-pul-1-t6,7/8/15 11:05,1648.4,stdbins-gpc1-101315
stn6-d3-bulk-pul-2-t0,4/30/15 18:41,0,stdbins-gpc1-101315
stn6-d3-bulk-pul-2-t1,5/2/15 11:40,40.98333333,stdbins-gpc1-101315
stn6-d3-bulk-pul-2-t2,5/5/15 15:55,117.2333333,stdbins-gpc1-101315
stn6-d3-bulk-pul-2-t3,5/11/15 12:38,257.95,stdbins-gpc1-101315
stn6-d3-bulk-pul-2-t4,5/18/15 15:18,428.6166667,stdbins-gpc1-101315
stn6-d3-bulk-pul-2-t5,5/30/15 18:29,719.8,stdbins-gpc1-101315
stn6-d3-bulk-pul-2-t6,7/8/15 11:05,1648.4,stdbins-gpc1-101315
stn6-d3-bulk-pul-3-t0,4/30/15 18:41,0,stdbins-gpc1-101315
stn6-d3-bulk-pul-3-t1,5/2/15 11:40,40.98333333,stdbins-gpc1-101315
stn6-d3-bulk-pul-3-t2,5/5/15 15:55,117.2333333,stdbins-gpc1-101315
stn6-d3-bulk-pul-3-t3,5/11/15 12:38,257.95,stdbins-gpc1-101315
stn6-d3-bulk-pul-3-t4,5/18/15 15:18,428.6166667,stdbins-gpc1-101315
stn6-d3-bulk-pul-3-t5,5/30/15 18:29,719.8,stdbins-gpc1-101315
stn6-d3-bulk-pul-3-t6,7/8/15 11:05,1648.4,stdbins-gpc1-101315
stn6-d3-bulk-pul-x-t0,4/30/15 18:41,0,stdbins-gpc1-101315
stn6-d3-bulk-pul-x-t1,5/2/15 11:40,40.98333333,stdbins-gpc1-101315
stn6-d3-bulk-pul-x-t2,5/5/15 15:55,117.2333333,stdbins-gpc1-101315
stn6-d3-bulk-pul-x-t3,5/11/15 12:38,257.95,stdbins-gpc1-101315
stn6-d3-bulk-pul-x-t4,5/18/15 15:18,428.6166667,stdbins-gpc1-101315
stn6-d3-bulk-pul-x-t5,5/30/15 18:29,719.8,stdbins-gpc1-101315
stn6-d3-bulk-pul-x-t6,7/8/15 11:05,1648.4,stdbins-gpc1-101315
stn6-d3-bulk-xyl-1-t0,4/30/15 18:41,0,stdbins-gpc2-101315
stn6-d3-bulk-xyl-1-t1,5/2/15 11:40,40.98333333,stdbins-gpc2-101315
stn6-d3-bulk-xyl-1-t2,5/5/15 15:55,117.2333333,stdbins-gpc2-101315
stn6-d3-bulk-xyl-1-t3,5/11/15 12:38,257.95,stdbins-gpc2-101315
stn6-d3-bulk-xyl-1-t4,5/18/15 15:18,428.6166667,stdbins-gpc2-101315
stn6-d3-bulk-xyl-1-t5,5/30/15 18:29,719.8,stdbins-gpc2-101315
stn6-d3-bulk-xyl-1-t6,7/8/15 11:05,1648.4,stdbins-gpc2-101315
stn6-d3-bulk-xyl-2-t0,4/30/15 18:41,0,stdbins-gpc2-101315
stn6-d3-bulk-xyl-2-t1,5/2/15 11:40,40.98333333,stdbins-gpc2-101315
stn6-d3-bulk-xyl-2-t2,5/5/15 15:55,117.2333333,stdbins-gpc2-101315
stn6-d3-bulk-xyl-2-t3,5/11/15 12:38,257.95,stdbins-gpc2-101315
stn6-d3-bulk-xyl-2-t4,5/18/15 15:18,428.6166667,stdbins-gpc2-101315
stn6-d3-bulk-xyl-2-t5,5/30/15 18:29,719.8,stdbins-gpc2-101315
stn6-d3-bulk-xyl-2-t6,7/8/15 11:05,1648.4,stdbins-gpc2-101315
stn6-d3-bulk-xyl-3-t0,4/30/15 18:41,0,stdbins-gpc2-101315
stn6-d3-bulk-xyl-3-t1,5/2/15 11:40,40.98333333,stdbins-gpc2-101315
stn6-d3-bulk-xyl-3-t2,5/5/15 15:55,117.2333333,stdbins-gpc2-101315
stn6-d3-bulk-xyl-3-t3,5/11/15 12:38,257.95,stdbins-gpc2-101315
stn6-d3-bulk-xyl-3-t4,5/18/15 15:18,428.6166667,stdbins-gpc2-101315
stn6-d3-bulk-xyl-3-t5,5/30/15 18:29,719.8,stdbins-gpc2-101315
stn6-d3-bulk-xyl-3-t6,7/8/15 11:05,1648.4,stdbins-gpc2-101315
stn6-d3-bulk-xyl-x-t0,4/30/15 18:41,0,stdbins-gpc2-101315
stn6-d3-bulk-xyl-x-t1,5/2/15 11:40,40.98333333,stdbins-gpc2-101315
stn6-d3-bulk-xyl-x-t2,5/5/15 15:55,117.2333333,stdbins-gpc2-101315
stn6-d3-bulk-xyl-x-t3,5/11/15 12:38,257.95,stdbins-gpc2-101315
stn6-d3-bulk-xyl-x-t4,5/18/15 15:18,428.6166667,stdbins-gpc2-101315
stn6-d3-bulk-xyl-x-t5,5/30/15 18:29,719.8,stdbins-gpc2-101315
stn6-d3-bulk-xyl-x-t6,7/8/15 11:05,1648.4,stdbins-gpc2-101315
stn6-d4-bulk-ara-1-t0,4/30/15 18:20,0,stdbins-gpc3-102215
stn6-d4-bulk-ara-1-t1,5/2/15 13:00,42.66666667,stdbins-gpc3-102215
stn6-d4-bulk-ara-1-t2,5/5/15 16:15,117.9166667,stdbins-gpc3-102215
stn6-d4-bulk-ara-1-t3,5/11/15 13:00,258.6666667,stdbins-gpc3-102215
stn6-d4-bulk-ara-1-t4,5/18/15 15:30,429.1666667,stdbins-gpc3-102215
stn6-d4-bulk-ara-1-t5,5/30/15 18:42,720.3666667,stdbins-gpc3-102215
stn6-d4-bulk-ara-1-t6,7/8/15 11:20,1649,stdbins-gpc3-102215
stn6-d4-bulk-ara-2-t0,4/30/15 18:20,0,stdbins-gpc3-102215
stn6-d4-bulk-ara-2-t1,5/2/15 13:00,42.66666667,stdbins-gpc3-102215
stn6-d4-bulk-ara-2-t2,5/5/15 16:15,117.9166667,stdbins-gpc3-102215
stn6-d4-bulk-ara-2-t3,5/11/15 13:00,258.6666667,stdbins-gpc3-102215
stn6-d4-bulk-ara-2-t4,5/18/15 15:30,429.1666667,stdbins-gpc3-102215
stn6-d4-bulk-ara-2-t5,5/30/15 18:42,720.3666667,stdbins-gpc3-102215
stn6-d4-bulk-ara-2-t6,7/8/15 11:20,1649,stdbins-gpc3-102215
stn6-d4-bulk-ara-3-t0,4/30/15 18:20,0,stdbins-gpc3-102215
stn6-d4-bulk-ara-3-t1,5/2/15 13:00,42.66666667,stdbins-gpc3-102215
stn6-d4-bulk-ara-3-t2,5/5/15 16:15,117.9166667,stdbins-gpc3-102215
stn6-d4-bulk-ara-3-t3,5/11/15 13:00,258.6666667,stdbins-gpc3-102215
stn6-d4-bulk-ara-3-t4,5/18/15 15:30,429.1666667,stdbins-gpc3-102215
stn6-d4-bulk-ara-3-t5,5/30/15 18:42,720.3666667,stdbins-gpc3-102215
stn6-d4-bulk-ara-3-t6,7/8/15 11:20,1649,stdbins-gpc3-102215
stn6-d4-bulk-ara-x-t0,4/30/15 18:20,0,stdbins-gpc3-102215
stn6-d4-bulk-ara-x-t1,5/2/15 13:00,42.66666667,stdbins-gpc3-102215
stn6-d4-bulk-ara-x-t2,5/5/15 16:15,117.9166667,stdbins-gpc3-102215
stn6-d4-bulk-ara-x-t3,5/11/15 13:00,258.6666667,stdbins-gpc3-102215
stn6-d4-bulk-ara-x-t4,5/18/15 15:30,429.1666667,stdbins-gpc3-102215
stn6-d4-bulk-ara-x-t5,5/30/15 18:42,720.3666667,stdbins-gpc3-102215
stn6-d4-bulk-ara-x-t6,7/8/15 11:20,1649,stdbins-gpc3-102215
stn6-d4-bulk-chon-1-t0,4/30/15 18:20,0,stdbins-gpc3-102215
stn6-d4-bulk-chon-1-t1,5/2/15 13:00,42.66666667,stdbins-gpc3-102215
stn6-d4-bulk-chon-1-t2,5/5/15 16:15,117.9166667,stdbins-gpc3-102215
stn6-d4-bulk-chon-1-t3,5/11/15 13:00,258.6666667,stdbins-gpc3-102215
stn6-d4-bulk-chon-1-t4,5/18/15 15:30,429.1666667,stdbins-gpc3-102215
stn6-d4-bulk-chon-1-t5,5/30/15 18:42,720.3666667,stdbins-gpc3-102215
stn6-d4-bulk-chon-1-t6,7/8/15 11:20,1649,stdbins-gpc3-102215
stn6-d4-bulk-chon-2-t0,4/30/15 18:20,0,stdbins-gpc3-102215
stn6-d4-bulk-chon-2-t1,5/2/15 13:00,42.66666667,stdbins-gpc3-102215
stn6-d4-bulk-chon-2-t2,5/5/15 16:15,117.9166667,stdbins-gpc3-102215
stn6-d4-bulk-chon-2-t3,5/11/15 13:00,258.6666667,stdbins-gpc3-102215
stn6-d4-bulk-chon-2-t4,5/18/15 15:30,429.1666667,stdbins-gpc3-102215
stn6-d4-bulk-chon-2-t5,5/30/15 18:42,720.3666667,stdbins-gpc3-102215
stn6-d4-bulk-chon-2-t6,7/8/15 11:20,1649,stdbins-gpc3-102215
stn6-d4-bulk-chon-3-t0,4/30/15 18:20,0,stdbins-gpc3-102215
stn6-d4-bulk-chon-3-t1,5/2/15 13:00,42.66666667,stdbins-gpc3-102215
stn6-d4-bulk-chon-3-t2,5/5/15 16:15,117.9166667,stdbins-gpc3-102215
stn6-d4-bulk-chon-3-t3,5/11/15 13:00,258.6666667,stdbins-gpc3-102215
stn6-d4-bulk-chon-3-t4,5/18/15 15:30,429.1666667,stdbins-gpc3-102215
stn6-d4-bulk-chon-3-t5,5/30/15 18:42,720.3666667,stdbins-gpc3-102215
stn6-d4-bulk-chon-3-t6,7/8/15 11:20,1649,stdbins-gpc3-102215
stn6-d4-bulk-chon-x-t0,4/30/15 18:20,0,stdbins-gpc3-102215
stn6-d4-bulk-chon-x-t1,5/2/15 13:00,42.66666667,stdbins-gpc3-102215
stn6-d4-bulk-chon-x-t2,5/5/15 16:15,117.9166667,stdbins-gpc3-102215
stn6-d4-bulk-chon-x-t3,5/11/15 13:00,258.6666667,stdbins-gpc3-102215
stn6-d4-bulk-chon-x-t4,5/18/15 15:30,429.1666667,stdbins-gpc3-102215
stn6-d4-bulk-chon-x-t5,5/30/15 18:42,720.3666667,stdbins-gpc3-102215
stn6-d4-bulk-chon-x-t6,7/8/15 11:20,1649,stdbins-gpc3-102215
stn6-d4-bulk-fuc-1-t0,4/30/15 18:20,0,stdbins-gpc2-101315
stn6-d4-bulk-fuc-1-t1,5/2/15 13:00,42.66666667,stdbins-gpc2-101315
stn6-d4-bulk-fuc-1-t2,5/5/15 16:15,117.9166667,stdbins-gpc2-101315
stn6-d4-bulk-fuc-1-t3,5/11/15 13:00,258.6666667,stdbins-gpc2-101315
stn6-d4-bulk-fuc-1-t4,5/18/15 15:30,429.1666667,stdbins-gpc2-101315
stn6-d4-bulk-fuc-1-t5,5/30/15 18:42,720.3666667,stdbins-gpc2-101315
stn6-d4-bulk-fuc-1-t6,7/8/15 11:20,1649,stdbins-gpc2-101315
stn6-d4-bulk-fuc-2-t0,4/30/15 18:20,0,stdbins-gpc2-101315
stn6-d4-bulk-fuc-2-t1,5/2/15 13:00,42.66666667,stdbins-gpc2-101315
stn6-d4-bulk-fuc-2-t2,5/5/15 16:15,117.9166667,stdbins-gpc2-101315
stn6-d4-bulk-fuc-2-t3,5/11/15 13:00,258.6666667,stdbins-gpc2-101315
stn6-d4-bulk-fuc-2-t4,5/18/15 15:30,429.1666667,stdbins-gpc2-101315
stn6-d4-bulk-fuc-2-t5,5/30/15 18:42,720.3666667,stdbins-gpc2-101315
stn6-d4-bulk-fuc-2-t6,7/8/15 11:20,1649,stdbins-gpc2-101315
stn6-d4-bulk-fuc-3-t0,4/30/15 18:20,0,stdbins-gpc2-101315
stn6-d4-bulk-fuc-3-t1,5/2/15 13:00,42.66666667,stdbins-gpc2-101315
stn6-d4-bulk-fuc-3-t2,5/5/15 16:15,117.9166667,stdbins-gpc2-101315
stn6-d4-bulk-fuc-3-t3,5/11/15 13:00,258.6666667,stdbins-gpc2-101315
stn6-d4-bulk-fuc-3-t4,5/18/15 15:30,429.1666667,stdbins-gpc2-101315
stn6-d4-bulk-fuc-3-t5,5/30/15 18:42,720.3666667,stdbins-gpc2-101315
stn6-d4-bulk-fuc-3-t6,7/8/15 11:20,1649,stdbins-gpc2-101315
stn6-d4-bulk-fuc-x-t0,4/30/15 18:20,0,stdbins-gpc2-101315
stn6-d4-bulk-fuc-x-t1,5/2/15 13:00,42.66666667,stdbins-gpc2-101315
stn6-d4-bulk-fuc-x-t2,5/5/15 16:15,117.9166667,stdbins-gpc2-101315
stn6-d4-bulk-fuc-x-t3,5/11/15 13:00,258.6666667,stdbins-gpc2-101315
stn6-d4-bulk-fuc-x-t4,5/18/15 15:30,429.1666667,stdbins-gpc2-101315
stn6-d4-bulk-fuc-x-t5,5/30/15 18:42,720.3666667,stdbins-gpc2-101315
stn6-d4-bulk-fuc-x-t6,7/8/15 11:20,1649,stdbins-gpc2-101315
stn6-d4-bulk-lam-1-t0,4/30/15 18:20,0,stdbins-gpc1-101315
stn6-d4-bulk-lam-1-t1,5/2/15 13:00,42.66666667,stdbins-gpc1-101315
stn6-d4-bulk-lam-1-t2,5/5/15 16:15,117.9166667,stdbins-gpc1-101315
stn6-d4-bulk-lam-1-t3,5/11/15 13:00,258.6666667,stdbins-gpc1-101315
stn6-d4-bulk-lam-1-t4,5/18/15 15:30,429.1666667,stdbins-gpc1-101315
stn6-d4-bulk-lam-1-t5,5/30/15 18:42,720.3666667,stdbins-gpc1-101315
stn6-d4-bulk-lam-1-t6,7/8/15 11:20,1649,stdbins-gpc1-101315
stn6-d4-bulk-lam-2-t0,4/30/15 18:20,0,stdbins-gpc1-101315
stn6-d4-bulk-lam-2-t1,5/2/15 13:00,42.66666667,stdbins-gpc1-101315
stn6-d4-bulk-lam-2-t2,5/5/15 16:15,117.9166667,stdbins-gpc1-101315
stn6-d4-bulk-lam-2-t3,5/11/15 13:00,258.6666667,stdbins-gpc1-101315
stn6-d4-bulk-lam-2-t4,5/18/15 15:30,429.1666667,stdbins-gpc1-101315
stn6-d4-bulk-lam-2-t5,5/30/15 18:42,720.3666667,stdbins-gpc1-101315
stn6-d4-bulk-lam-2-t6,7/8/15 11:20,1649,stdbins-gpc1-101315
stn6-d4-bulk-lam-3-t0,4/30/15 18:20,0,stdbins-gpc1-101315
stn6-d4-bulk-lam-3-t1,5/2/15 13:00,42.66666667,stdbins-gpc1-101315
stn6-d4-bulk-lam-3-t2,5/5/15 16:15,117.9166667,stdbins-gpc1-101315
stn6-d4-bulk-lam-3-t3,5/11/15 13:00,258.6666667,stdbins-gpc1-101315
stn6-d4-bulk-lam-3-t4,5/18/15 15:30,429.1666667,stdbins-gpc1-101315
stn6-d4-bulk-lam-3-t5,5/30/15 18:42,720.3666667,stdbins-gpc1-101315
stn6-d4-bulk-lam-3-t6,7/8/15 11:20,1649,stdbins-gpc1-101315
stn6-d4-bulk-lam-x-t0,4/30/15 18:20,0,stdbins-gpc1-101315
stn6-d4-bulk-lam-x-t1,5/2/15 13:00,42.66666667,stdbins-gpc1-101315
stn6-d4-bulk-lam-x-t2,5/5/15 16:15,117.9166667,stdbins-gpc1-101315
stn6-d4-bulk-lam-x-t3,5/11/15 13:00,258.6666667,stdbins-gpc1-101315
stn6-d4-bulk-lam-x-t4,5/18/15 15:30,429.1666667,stdbins-gpc1-101315
stn6-d4-bulk-lam-x-t5,5/30/15 18:42,720.3666667,stdbins-gpc1-101315
stn6-d4-bulk-lam-x-t6,7/8/15 11:20,1649,stdbins-gpc1-101315
stn6-d4-bulk-pul-1-t0,4/30/15 18:20,0,stdbins-gpc1-101315
stn6-d4-bulk-pul-1-t1,5/2/15 13:00,42.66666667,stdbins-gpc1-101315
stn6-d4-bulk-pul-1-t2,5/5/15 16:15,117.9166667,stdbins-gpc1-101315
stn6-d4-bulk-pul-1-t3,5/11/15 13:00,258.6666667,stdbins-gpc1-101315
stn6-d4-bulk-pul-1-t4,5/18/15 15:30,429.1666667,stdbins-gpc1-101315
stn6-d4-bulk-pul-1-t5,5/30/15 18:42,720.3666667,stdbins-gpc1-101315
stn6-d4-bulk-pul-1-t6,7/8/15 11:20,1649,stdbins-gpc1-101315
stn6-d4-bulk-pul-2-t0,4/30/15 18:20,0,stdbins-gpc1-101315
stn6-d4-bulk-pul-2-t1,5/2/15 13:00,42.66666667,stdbins-gpc1-101315
stn6-d4-bulk-pul-2-t2,5/5/15 16:15,117.9166667,stdbins-gpc1-101315
stn6-d4-bulk-pul-2-t3,5/11/15 13:00,258.6666667,stdbins-gpc1-101315
stn6-d4-bulk-pul-2-t4,5/18/15 15:30,429.1666667,stdbins-gpc1-101315
stn6-d4-bulk-pul-2-t5,5/30/15 18:42,720.3666667,stdbins-gpc1-101315
stn6-d4-bulk-pul-2-t6,7/8/15 11:20,1649,stdbins-gpc1-101315
stn6-d4-bulk-pul-3-t0,4/30/15 18:20,0,stdbins-gpc1-101315
stn6-d4-bulk-pul-3-t1,5/2/15 13:00,42.66666667,stdbins-gpc1-101315
stn6-d4-bulk-pul-3-t2,5/5/15 16:15,117.9166667,stdbins-gpc1-101315
stn6-d4-bulk-pul-3-t3,5/11/15 13:00,258.6666667,stdbins-gpc1-101315
stn6-d4-bulk-pul-3-t4,5/18/15 15:30,429.1666667,stdbins-gpc1-101315
stn6-d4-bulk-pul-3-t5,5/30/15 18:42,720.3666667,stdbins-gpc1-101315
